Line #,Key,en Version,ka Translation
1,ka.mongoid.models.user,User,მომხმარებელი
2,ka.mongoid.models.page_content,Text for Pages,ტექსტი გვერდებისთვის
3,ka.mongoid.models.dataset,Dataset,Dataset
4,ka.mongoid.models.shapeset,Shapeset,Shapeset
5,ka.mongoid.models.question,Question,Question
6,ka.mongoid.models.time_series,Time Series,Time Series
7,ka.mongoid.models.time_series_question,Question,Question
8,ka.mongoid.models.time_series_answer,Answer,Answer
9,ka.mongoid.models.api_version,API Version,API Version
10,ka.mongoid.models.api_method,API Method,API Method
11,ka.mongoid.models.api_key,API Access Token,API Access Token
12,ka.mongoid.models.categories,Category,Category
13,ka.mongoid.models.category_mappers,Categories,Categories
14,ka.mongoid.attributes.user.email,Email Address,ელ.ფოსტა
15,ka.mongoid.attributes.user.password,Password,პაროლი
16,ka.mongoid.attributes.user.password_confirmation,Password Confirmation,გაიმეორეთ პაროლი
17,ka.mongoid.attributes.user.role,Role,როლი
18,ka.mongoid.attributes.user.remember_me,Remeber Me,დამიმახსოვრე
19,ka.mongoid.attributes.user.nickname,Nickname,მომხმარებლის სახელი
20,ka.mongoid.attributes.user.sign_in_count,Number of Times Logged In,შემოსვლის რაოდენობა
21,ka.mongoid.attributes.user.created_at,Date Created,შექმნის თარიღი
22,ka.mongoid.attributes.user.current_sign_in_at,Date Last Logged In,ბოლო შემოსვლის თარიღი
23,ka.mongoid.attributes.user.first_name,First Name,First Name
24,ka.mongoid.attributes.user.last_name,Last Name,Last Name
25,ka.mongoid.attributes.user.name,Name,Name
26,ka.mongoid.attributes.user.age_group,Age Group,Age Group
27,ka.mongoid.attributes.user.residence,Country of Residence,Country of Residence
28,ka.mongoid.attributes.user.affiliation,Affiliation,Affiliation
29,ka.mongoid.attributes.user.status,Status,Status
30,ka.mongoid.attributes.user.status_other,When other(Please specify),When other(Please specify)
31,ka.mongoid.attributes.user.description,Short description of research objective (<i>optional</i>),Short description of research objective (<i>optional</i>)
32,ka.mongoid.attributes.user.notifications,I want to receive notifications when new datasets are added,I want to receive notifications when new datasets are added
33,ka.mongoid.attributes.user.notification_locale,Notification Language,Notification Language
34,ka.mongoid.attributes.message.name,Name,სახელი
35,ka.mongoid.attributes.message.email,Email Address,ელ.ფოსტის მისამართი
36,ka.mongoid.attributes.message.message,Message,შეტყობინება
37,ka.mongoid.attributes.message.subject,Subject,Subject
38,ka.mongoid.attributes.agreement.email,Email Address,Email Address
39,ka.mongoid.attributes.agreement.first_name,First Name,First Name
40,ka.mongoid.attributes.agreement.last_name,Last Name,Last Name
41,ka.mongoid.attributes.agreement.age_group,Age Group,Age Group
42,ka.mongoid.attributes.agreement.residence,Country of Residence,Country of Residence
43,ka.mongoid.attributes.agreement.affiliation,Affiliation,Affiliation
44,ka.mongoid.attributes.agreement.status,Status,Status
45,ka.mongoid.attributes.agreement.status_other,When other(Please specify),When other(Please specify)
46,ka.mongoid.attributes.agreement.description,Short description of research objective (<i>optional</i>),Short description of research objective (<i>optional</i>)
47,ka.mongoid.attributes.agreement.dataset_id,Dataset,Dataset
48,ka.mongoid.attributes.agreement.dataset_type,Download Type,Download Type
49,ka.mongoid.attributes.agreement.dataset_locale,Download Language,Download Language
50,ka.mongoid.attributes.agreement.created_at,Date,Date
51,ka.mongoid.attributes.page_content.name,Unique Name,Unique Name
52,ka.mongoid.attributes.page_content.title,Title,Title
53,ka.mongoid.attributes.page_content.content,Content,კონტენტი
54,ka.mongoid.attributes.dataset.title,Title,Title
55,ka.mongoid.attributes.dataset.description,Description,Description
56,ka.mongoid.attributes.dataset.methodology,Methodology,Methodology
57,ka.mongoid.attributes.dataset.source,Source of Data,Source of Data
58,ka.mongoid.attributes.dataset.source_url,URL to Souce,URL to Souce
59,ka.mongoid.attributes.dataset.datafile,Data File,Data File
60,ka.mongoid.attributes.dataset.has_warnings,Issues with Data,Issues with Data
61,ka.mongoid.attributes.dataset.stats,Dataset Stats,Dataset Stats
62,ka.mongoid.attributes.dataset.codebook,Codebook,Codebook
63,ka.mongoid.attributes.dataset.released_at,Date Released,Date Released
64,ka.mongoid.attributes.dataset.start_gathered_at,Date Started Gathering Data,Date Started Gathering Data
65,ka.mongoid.attributes.dataset.end_gathered_at,Date Finished Gathering Data,Date Finished Gathering Data
66,ka.mongoid.attributes.dataset.gathered_at,Dates Collected,Dates Collected
67,ka.mongoid.attributes.dataset.public,Make Available to the Public,Make Available to Public
68,ka.mongoid.attributes.dataset.languages,Languages of Dataset,Languages of Dataset
69,ka.mongoid.attributes.dataset.default_language,Default Language,Default Language
70,ka.mongoid.attributes.dataset.is_mappable,Has questions that are geographic in nature,Has questions have been setup to show answers on a map
71,ka.mongoid.attributes.dataset.created_at,Added On,Added On
72,ka.mongoid.attributes.dataset.reports,Reports,Reports
73,ka.mongoid.attributes.dataset.category_ids,Categories,Categories
74,ka.mongoid.attributes.question.code,Question Code,Question Code
75,ka.mongoid.attributes.question.original_code,Question Code,Question Code
76,ka.mongoid.attributes.question.text,Question,Question
77,ka.mongoid.attributes.question.notes,Notes,Notes
78,ka.mongoid.attributes.question.exclude,Exclude Question from Analysis,Exclude Question from Analysis
79,ka.mongoid.attributes.question.exclude_download_header,Exclude Question from Analysis (leave blank to show question),Exclude Question from Analysis (leave blank to show question)
80,ka.mongoid.attributes.question.no_questions,There are no questions on file for this dataset.,There are no questions on file for this dataset.
81,ka.mongoid.attributes.question.is_mappable,Question has been setup to show answers on a map,Question has been setup to show answers on a map
82,ka.mongoid.attributes.question.has_code_answers,Has defined list of answers,Has defined list of answers
83,ka.mongoid.attributes.question.possible_answers,Possible Answer Values,Possible Answer Values
84,ka.mongoid.attributes.question.data_answers,Answer Values in Data,Answer Values in Data
85,ka.mongoid.attributes.answer.value,Value,Value
86,ka.mongoid.attributes.answer.text,Answer,Answer
87,ka.mongoid.attributes.answer.exclude,Exclude Answer from Analysis,Exclude Answer from Analysis
88,ka.mongoid.attributes.answer.exclude_download_header,Exclude Answer from Analysis (leave blank to show answer),Exclude Answer from Analysis (leave blank to show answer)
89,ka.mongoid.attributes.answer.can_exclude,Can Exclude During Analysis,Can Exclude During Analysis
90,ka.mongoid.attributes.answer.can_exclude_download_header,Can Exclude During Analysis (leave blank to always show answer),Can Exclude During Analysis (leave blank to always show answer)
91,ka.mongoid.attributes.answer.no_questions,There are no questions on file for this dataset.,There are no questions on file for this dataset.
92,ka.mongoid.attributes.answer.sort_order,Sort Order,Sort Order
93,ka.mongoid.attributes.answer.shape_name,Name of Shape,Name of Shape
94,ka.mongoid.attributes.report.title,Title,Title
95,ka.mongoid.attributes.report.file,File,File
96,ka.mongoid.attributes.report.released_at,Date Released,Date Released
97,ka.mongoid.attributes.report.langauge_id,Language,Language
98,ka.mongoid.attributes.report.summary,Summary,Summary
99,ka.mongoid.attributes.time_series.title,Title,Title
100,ka.mongoid.attributes.time_series.description,Description,Description
101,ka.mongoid.attributes.time_series.source,Source of Data,Source of Data
102,ka.mongoid.attributes.time_series.source_url,URL to Souce,URL to Souce
103,ka.mongoid.attributes.time_series.public,Make Available to the Public,Make Available to the Public
104,ka.mongoid.attributes.time_series.created_at,Added On,Added On
105,ka.mongoid.attributes.time_series.datasets,Datasets,Datasets
106,ka.mongoid.attributes.time_series.dates,Dates Included,Dates Included
107,ka.mongoid.attributes.time_series.category_ids,Categories,Categories
108,ka.mongoid.attributes.time_series_dataset.dataset_id,Dataset,Dataset
109,ka.mongoid.attributes.time_series_dataset.title,Label,Label
110,ka.mongoid.attributes.time_series_dataset.sort_order,Sort Order,Sort Order
111,ka.mongoid.attributes.time_series_question.code,Question Code,Question Code
112,ka.mongoid.attributes.time_series_question.original_code,Question Code,Question Code
113,ka.mongoid.attributes.time_series_question.text,Question,Question
114,ka.mongoid.attributes.time_series_question.notes,Notes,Notes
115,ka.mongoid.attributes.time_series_dataset_question.code,Question Code,Question Code
116,ka.mongoid.attributes.time_series_dataset_question.text,Question,Question
117,ka.mongoid.attributes.time_series_dataset_question.notes,Notes,Notes
118,ka.mongoid.attributes.time_series_dataset_question.dataset,Dataset,Dataset
119,ka.mongoid.attributes.time_series_answer.value,Value,Value
120,ka.mongoid.attributes.time_series_answer.text,Answer,Answer
121,ka.mongoid.attributes.time_series_answer.can_exclude,Can Exclude During Analysis,Can Exclude During Analysis
122,ka.mongoid.attributes.time_series_answer.sort_order,Sort Order,Sort Order
123,ka.mongoid.attributes.shapeset.title,Title,Title
124,ka.mongoid.attributes.shapeset.description,Description,Description
125,ka.mongoid.attributes.shapeset.source,Source of Shapeset,Source of Shapeset
126,ka.mongoid.attributes.shapeset.source_url,URL to Souce,URL to Souce
127,ka.mongoid.attributes.shapeset.shapefile,GeoJSON File,GeoJSON File
128,ka.mongoid.attributes.shapeset.languages,Languages of Shapeset,Languages of Shapeset
129,ka.mongoid.attributes.shapeset.default_language,Default Language,Default Language
130,ka.mongoid.attributes.shapeset.created_at,Added On,Added On
131,ka.mongoid.attributes.api_version.permalink,Permalink,Permalink
132,ka.mongoid.attributes.api_version.title,Title,Title
133,ka.mongoid.attributes.api_version.public,Make Available to the Public,Make Available to the Public
134,ka.mongoid.attributes.api_version.public_at,Released At,Released At
135,ka.mongoid.attributes.api_version.updated_at,Last Updated At,Last Updated At
136,ka.mongoid.attributes.api_version.methods,Methods,Methods
137,ka.mongoid.attributes.api_method.permalink,Permalink,Permalink
138,ka.mongoid.attributes.api_method.title,Title,Title
139,ka.mongoid.attributes.api_method.content,Content,Content
140,ka.mongoid.attributes.api_method.public,Make Available to the Public,Make Available to the Public
141,ka.mongoid.attributes.api_method.public_at,Released At,Released At
142,ka.mongoid.attributes.api_method.updated_at,Last Updated At,Last Updated At
143,ka.mongoid.attributes.api_method.sort_order,Sort Order,Sort Order
144,ka.mongoid.attributes.api_request.api_key_id,API Key ID,API Key ID
145,ka.mongoid.attributes.api_request.user_id,User ID,User ID
146,ka.mongoid.attributes.api_request.dataset_id,Dataset ID,Dataset ID
147,ka.mongoid.attributes.api_request.time_series_id,Time Series ID,Time Series ID
148,ka.mongoid.attributes.api_request.ip_address,IP Address,IP Address
149,ka.mongoid.attributes.api_request.locale,API Locale,API Locale
150,ka.mongoid.attributes.api_request.api_version,API Version,API Version
151,ka.mongoid.attributes.api_request.action,API Action,API Action
152,ka.mongoid.attributes.api_request.question_code,Question Code,Question Code
153,ka.mongoid.attributes.api_request.broken_down_by_code,Broken Down By Code,Broken Down By Code
154,ka.mongoid.attributes.api_request.filtered_by_code,Filtered By Code,Filtered By Code
155,ka.mongoid.attributes.api_request.can_exclude,Can Exclude,Can Exclude
156,ka.mongoid.attributes.api_request.with_title,With Title,With Title
157,ka.mongoid.attributes.api_request.with_chart_data,With Chart Data,With Chart Data
158,ka.mongoid.attributes.api_request.with_map_data,With Map Data,With Map Data
159,ka.mongoid.attributes.api_request.browser,Browser,Browser
160,ka.mongoid.attributes.api_request.version,Browser Version,Browser Version
161,ka.mongoid.attributes.api_request.os,OS,OS
162,ka.mongoid.attributes.api_request.platform,OS Platform,OS Platform
163,ka.mongoid.attributes.api_request.app,App,App
164,ka.mongoid.attributes.api_request.is_mobile,Is Mobile Device?,Is Mobile Device?
165,ka.mongoid.attributes.api_request.created_at,Date,Date
166,ka.mongoid.attributes.api_key.key,Access Token,Access Token
167,ka.mongoid.attributes.api_key.created_at,Date Created,Date Created
168,ka.mongoid.hints.dataset.title,The title of your dataset,The title of your dataset
169,ka.mongoid.hints.dataset.description,Explain what your dataset is about,Explain what your dataset is about
170,ka.mongoid.hints.dataset.methodology,Explain how the data in the dataset was collected,Explain how the data in the dataset was collected
171,ka.mongoid.hints.dataset.source,Who collected this data,Who collected this data
172,ka.mongoid.hints.dataset.source_url,"URL to the Source's website. Please include the http as part of the url (e.g., http://source.com)","URL to the Source's website. Please include the http as part of the url (e.g., http://source.com)"
173,ka.mongoid.hints.dataset.datafile,"Only sav, dta, csv, xls, xlsx formats are allowed","Only sav, dta, csv, xls, xlsx formats are allowed"
174,ka.mongoid.hints.dataset.codebook,"Only txt, pdf, doc, docx formats are allowed","Only txt, pdf, doc, docx formats are allowed"
175,ka.mongoid.hints.dataset.released_at,Date the dataset was released to the public,Date the dataset was released to the public
176,ka.mongoid.hints.dataset.start_gathered_at,Date the data gathering process began,Date the data gathering process began
177,ka.mongoid.hints.dataset.end_gathered_at,Date the data gathering process finished,Date the data gathering process finished
178,ka.mongoid.hints.dataset.public,Select 'Yes' to make your dataset available to the world,Select 'Yes' to make your dataset available to the world
179,ka.mongoid.hints.dataset.languages,"Even though your dataset may be in one language, you can use these forms to translate all of the questions and answers into any language you desire.","Even though your dataset may be in one language, you can use these forms to translate all of the questions and answers into any language you desire."
180,ka.mongoid.hints.dataset.default_language,The dataset language that is shown by default if no specific language is requested by user,The dataset language that is shown by default if no specific language is requested by user
181,ka.mongoid.hints.dataset.category_ids,Assign the dataset to one or more categories,Assign the dataset to one or more categories
182,ka.mongoid.hints.shapeset.title,The title of your shapeset,The title of your shapeset
183,ka.mongoid.hints.shapeset.description,Short summary of what is in the shapeset,Short summary of what is in the shapeset
184,ka.mongoid.hints.shapeset.source,Who put the shapeset together,Who put the shapeset together
185,ka.mongoid.hints.shapeset.source_url,"URL to the Source's website. Please include the http as part of the url (e.g., http://source.com)","URL to the Source's website. Please include the http as part of the url (e.g., http://source.com)"
186,ka.mongoid.hints.shapeset.shapefile,Only json and geojson formats are allowed,Only json and geojson formats are allowed
187,ka.mongoid.hints.shapeset.languages,"Even though your shapeset may be in one language, you can use this form to translate all of the shapeset into any language you desire.","Even though your shapeset may be in one language, you can use this form to translate all of the shapeset into any language you desire."
188,ka.mongoid.hints.shapeset.default_language,The shapeset language that is used by default if no specific language is requested,The shapeset language that is used by default if no specific language is requested
189,ka.mongoid.hints.question.text,The text of the question,The text of the question
190,ka.mongoid.hints.question.notes,Any special notes about the question,Any special notes about the question
191,ka.mongoid.hints.question.exclude,"If selected, this question will not be available during analysis.","If selected, this question will not be available during analysis."
192,ka.mongoid.hints.question.is_mappable,"If the question is mappable in nature, you can match the question to a shapeset and be able to analyize the question on a map.","If the question is mappable in nature, you can match the question to a shapeset and be able to analyize the question on a map."
193,ka.mongoid.hints.answer.value,The value of the answer,The value of the answer
194,ka.mongoid.hints.answer.text,The text of the answer,The text of the answer
195,ka.mongoid.hints.answer.exclude,"If selected, this answer will not be available during analysis.","If selected, this answer will not be available during analysis."
196,ka.mongoid.hints.answer.can_exclude,"If selected, this answer will be available during analysis, but can be turned off if desired by the user.","If selected, this answer will be available during analysis, but can be turned off if desired by the user."
197,ka.mongoid.hints.answer.sort_order,The order the answers should appear,The order the answers should appear
198,ka.mongoid.hints.answer.default_text,This is the answer text from the default language which is provided to make it easier to complete the translation,This is the answer text from the default language which is provided to make it easier to complete the translation
199,ka.mongoid.hints.report.title,The title of the report,The title of the report
200,ka.mongoid.hints.report.file,"The report file in pdf, doc, odt or txt format","The report file in pdf, doc, odt or txt format"
201,ka.mongoid.hints.report.released_at,Date the report was released to the public,Date the report was released to the public
202,ka.mongoid.hints.report.language_id,The language the report is written in,The language the report is written in
203,ka.mongoid.hints.report.summary,A brief summary of the report,A brief summary of the report
204,ka.mongoid.hints.mappable.question,Select the question that you want to have the answers appear on a map during analysis.,Select the question that you want to have the answers appear on a map during analysis.
205,ka.mongoid.hints.mappable.shapeset,Select the shapeset to use for this question.,Select the shapeset to use for this question.
206,ka.mongoid.hints.time_series.title,The title of your time series,The title of your time series
207,ka.mongoid.hints.time_series.description,Explain what your time series is about,Explain what your time series is about
208,ka.mongoid.hints.time_series.public,Select 'Yes' to make your time series available to the world,Select 'Yes' to make your time series available to the world
209,ka.mongoid.hints.time_series.languages,The languages of your time series are automatically determined by the languages of the datasets,The languages of your time series are automatically determined by the languages of the datasets
210,ka.mongoid.hints.time_series.default_language,The time series language that is shown by default if no specific language is requested by user,The time series language that is shown by default if no specific language is requested by user
211,ka.mongoid.hints.time_series.category_ids,Assign the time series to one or more categories,Assign the time series to one or more categories
212,ka.mongoid.hints.time_series_dataset.dataset_id,Select the dataset to add to this time series,Select the dataset to add to this time series
213,ka.mongoid.hints.time_series_dataset.title,"The text that will represent this data set in the time series, most likely a time indicator. For example, if your dataset is from 2015, you could enter 2015; or if it is from January 2015, you can enter January 2015.","The text that will represent this data set in the time series, most likely a time indicator. For example, if your dataset is from 2015, you could enter 2015; or if it is from January 2015, you can enter January 2015."
214,ka.mongoid.hints.time_series_dataset.sort_order,The order the datasets should appear in the time series,The order the datasets should appear in the time series
215,ka.mongoid.hints.time_series_question.code,The code of the question as you want it to appear in the time series,The code of the question as you want it to appear in the time series
216,ka.mongoid.hints.time_series_question.text,The text of the question as you want it to appear in the time series,The text of the question as you want it to appear in the time series
217,ka.mongoid.hints.time_series_question.notes,Any special notes about the question,Any special notes about the question
218,ka.mongoid.hints.time_series_dataset_question.text,"Only questions from the dataset that are not already assigned to this time series will be shown. When you select a new question, the list of answers for this dataset below will automatically change.","Only questions from the dataset that are not already assigned to this time series will be shown. When you select a new question, the list of answers for this dataset below will automatically change."
219,ka.mongoid.hints.time_series_dataset_question.notes,Any special notes about the question,Any special notes about the question
220,ka.mongoid.hints.time_series_answer.value,The value of the answer,The value of the answer
221,ka.mongoid.hints.time_series_answer.text,The text of the answer,The text of the answer
222,ka.mongoid.hints.time_series_answer.can_exclude,"If selected, this answer will be available during analysis, but can be turned off if desired by the user.","If selected, this answer will be available during analysis, but can be turned off if desired by the user."
223,ka.mongoid.hints.time_series_answer.sort_order,The order the answers should appear,The order the answers should appear
224,ka.mongoid.hints.time_series_answer.default_text,This is the answer text from the default language which is provided to make it easier to complete the translation,This is the answer text from the default language which is provided to make it easier to complete the translation
225,ka.mongoid.hints.time_series_answer.dataset,The possible answers for the question selected from this dataset,The possible answers for the question selected from this dataset
226,ka.mongoid.hints.page_content.name,Unique name for content (do not change!),კონტენტის უნიკალური სახელი (არ შეცვალოთ!)
227,ka.mongoid.hints.page_content.title,Title to show above content,"სათაური, რომელიც გამოჩნდება კონტენტის ზემოთ"
228,ka.mongoid.hints.page_content.content,Content to be shown on page,Content to be shown on page
229,ka.mongoid.hints.api_version.permalink,"Abbreviated Name Used in URL (e.g., v1)","Abbreviated Name Used in URL (e.g., v1)"
230,ka.mongoid.hints.api_version.title,Title of the API Version,Title of the API Version
231,ka.mongoid.hints.api_version.public,Select 'Yes' to make the API Version documentation available to the world,Select 'Yes' to make the API Version documentation available to the world
232,ka.mongoid.hints.api_method.permalink,"Abbreviated Name Used in URL (e.g., v1)","Abbreviated Name Used in URL (e.g., v1)"
233,ka.mongoid.hints.api_method.title,Title of API Method,Title of API Method
234,ka.mongoid.hints.api_method.content,Explanation of how to use the API Method,Explanation of how to use the API Method
235,ka.mongoid.hints.api_method.public,Select 'Yes' to make the API Method documentation available to the world,Select 'Yes' to make the API Method documentation available to the world
236,ka.mongoid.hints.api_method.sort_order,The order the API methods should appear,The order the API methods should appear
237,ka.errors.messages.required_field,is a required field.,სავალდებულო ველი
238,ka.errors.messages.already_exists,already exists in the database.,უკვე არსებობს მონაცემთა ბაზაში
239,ka.errors.messages.translation_default_lang,%{field_name} for Default Language '%{language}' %{msg},%{field_name} for Default Language '%{language}' %{msg}
240,ka.errors.messages.translation_any_lang,%{field_name} for Language '%{language}' %{msg},%{field_name} for Language '%{language}' %{msg}
241,ka.errors.messages.invalid_language,'%{lang_locale}' is not a valid language locale,'%{lang_locale}' is not a valid language locale
242,ka.errors.messages.dataset_length,At least two datasets are needed for a time series to be saved.,At least two datasets are needed for a time series to be saved.
243,ka.mass_uploads_msgs.bad_headers,The headers in the file do not match the headers from the template so it is not possible to determine what each column of data is. Please download the question template file and use the headers from that file.,The headers in the file do not match the headers from the template so it is not possible to determine what each column of data is. Please download the question template file and use the headers from that file.
244,ka.mass_uploads_msgs.missing_code,Row %{n}: Could not find question with code '%{code}',Row %{n}: Could not find question with code '%{code}'
245,ka.mass_uploads_msgs.questions.not_save,Row %{n}: Could not save question: %{msg},Row %{n}: Could not save question: %{msg}
246,ka.mass_uploads_msgs.answers.missing_answer,Row %{n}: Could not find answer with value '%{value}' for question with code '%{code}',Row %{n}: Could not find answer with value '%{value}' for question with code '%{code}'
247,ka.mass_uploads_msgs.answers.not_save,Row %{n}: Could not save answer: %{msg},Row %{n}: Could not save answer: %{msg}
248,ka.publish_status.public,Public,Public
249,ka.publish_status.private,Private,Private
250,ka.tabbed_translation_form.default_text,Default Text,Default Text
251,ka.tabbed_translation_form.default_url,Default URL,Default URL
252,ka.explore_time_series.na,N/A,N/A
253,ka.explore_time_series.percent,Percent (%),Percent (%)
254,ka.explore_time_series.single.html.title,'<span class='code-highlight'>%{code}</span> - %{question}','<span class='code-highlight'>%{code}</span> - %{question}'
255,ka.explore_time_series.single.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'
256,ka.explore_time_series.single.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}'
257,ka.explore_time_series.single.text.title,'%{code} - %{question}','%{code} - %{question}'
258,ka.explore_time_series.single.text.title_filter, filtered by: '%{code} - %{variable}', filtered by: '%{code} - %{variable}'
259,ka.explore_time_series.single.text.title_filter_value, filtered by: '%{code} - %{variable} = %{value}', filtered by: '%{code} - %{variable} = %{value}'
260,ka.explore_time_series.subtitle.html.title,Total Responses: %{num},Total Responses: %{num}
261,ka.explore_time_series.subtitle.html.title_filter,Total Responses Filtered by Answers to %{variable}: %{nums},Total Responses Filtered by Answers to %{variable}: %{nums}
262,ka.explore_time_series.subtitle.text.title,Total Responses: %{num},Total Responses: %{num}
263,ka.explore_time_series.subtitle.text.title_filter,Total Responses Filtered by Answers to %{variable}: %{nums},Total Responses Filtered by Answers to %{variable}: %{nums}
264,ka.explore_data.hover_region,Hover over a Region,Hover over a Region
265,ka.explore_data.na,N/A,N/A
266,ka.explore_data.percent,Percent,Percent
267,ka.explore_data.comparative.html.title,<span class='title-highlight'>Answers to:</span> <br /> '<span class='code-highlight'>%{question_code}</span> - %{question}' <br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{broken_down_by}',<span class='title-highlight'>Answers to:</span> <br /> '<span class='code-highlight'>%{question_code}</span> - %{question}' <br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{broken_down_by}'
268,ka.explore_data.comparative.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'
269,ka.explore_data.comparative.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}'
270,ka.explore_data.comparative.html.map.title,'<span class='code-highlight'>%{code}</span> - %{question}' ,'<span class='code-highlight'>%{code}</span> - %{question}' 
271,ka.explore_data.comparative.html.map.title_col,<br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{broken_down_by} = %{broken_down_by_answer}' ,<br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{broken_down_by} = %{broken_down_by_answer}' 
272,ka.explore_data.comparative.html.map.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'
273,ka.explore_data.comparative.html.map.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}'
274,ka.explore_data.comparative.text.title,"Answers to: '%{question_code} - %{question}', broken down by: '%{broken_down_by_code} - %{broken_down_by}'","Answers to: '%{question_code} - %{question}', broken down by: '%{broken_down_by_code} - %{broken_down_by}'"
275,ka.explore_data.comparative.text.title_filter,", filtered by: '%{code} - %{variable}'",", filtered by: '%{code} - %{variable}'"
276,ka.explore_data.comparative.text.title_filter_value,", filtered by: '%{code} - %{variable} = %{value}'",", filtered by: '%{code} - %{variable} = %{value}'"
277,ka.explore_data.comparative.text.map.title,'%{code} - %{question}' ,'%{code} - %{question}' 
278,ka.explore_data.comparative.text.map.title_col,broken down by: '%{code} - %{broken_down_by} = %{broken_down_by_answer}',broken down by: '%{code} - %{broken_down_by} = %{broken_down_by_answer}'
279,ka.explore_data.comparative.text.map.title_filter,", filtered by: '%{code} - %{variable}'",", filtered by: '%{code} - %{variable}'"
280,ka.explore_data.comparative.text.map.title_filter_value,", filtered by: '%{code} - %{variable} = %{value}'",", filtered by: '%{code} - %{variable} = %{value}'"
281,ka.explore_data.single.html.title,Answers to: '<span class='code-highlight'>%{code}</span> - %{question}',Answers to: '<span class='code-highlight'>%{code}</span> - %{question}'
282,ka.explore_data.single.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'
283,ka.explore_data.single.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}',<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = %{value}'
284,ka.explore_data.single.text.title,Answers to: '%{code} - %{question}' ,Answers to: '%{code} - %{question}' 
285,ka.explore_data.single.text.title_filter,", filtered by: '%{code} - %{variable}'",", filtered by: '%{code} - %{variable}'"
286,ka.explore_data.single.text.title_filter_value,", filtered by: '%{code} - %{variable} = %{value}'",", filtered by: '%{code} - %{variable} = %{value}'"
287,ka.explore_data.subtitle.html.title,Total Responses: <span class='number'>%{num}</span>,Total Responses: <span class='number'>%{num}</span>
288,ka.explore_data.subtitle.html.title_filter,Total Responses Filtered by Answers to %{variable}: %{nums},Total Responses Filtered by Answers to %{variable}: %{nums}
289,ka.explore_data.subtitle.text.title,Total Responses: %{num},Total Responses: %{num}
290,ka.explore_data.subtitle.text.title_filter,Total Responses Filtered by Answers to %{variable}: %{nums},Total Responses Filtered by Answers to %{variable}: %{nums}
291,ka.datatable.copy.title,Copy,Copy
292,ka.datatable.copy.tooltip,Copy to clipboard,Copy to clipboard
293,ka.datatable.csv.title,CSV,CSV
294,ka.datatable.csv.tooltip,Save as CSV,Save as CSV
295,ka.datatable.xls.title,XLS,XLS
296,ka.datatable.xls.tooltip,Save as XLS,Save as XLS
297,ka.datatable.pdf.title,PDF,PDF
298,ka.datatable.pdf.tooltip,Save as PDF,Save as PDF
299,ka.datatable.print.title,Print,Print
300,ka.datatable.print.tooltip,Print the table,Print the table
301,ka.highcharts.context_title,Save this chart,Save this chart
302,ka.highcharts.png,PNG Image,PNG Image
303,ka.highcharts.jpg,JPG Image,JPG Image
304,ka.highcharts.pdf,PDF Document,PDF Document
305,ka.highcharts.svg,SVG Vector Image,SVG Vector Image
306,ka.mailer.closing,"Sincerely,","პატივისცემით,"
307,ka.mailer.signature,UNICEF Georgia,UNICEF Georgia
